Year,Month,Anomaly,Year_num
1870,6,-0.2312358,1870.4166666666667
1870,7,-0.07335795,1870.5
1870,8,-0.2582274,1870.5833333333333
1870,9,-0.2023172,1870.6666666666667
1870,10,-0.442858,1870.75
1870,11,-0.2658218,1870.8333333333333
1870,12,-0.6663718,1870.9166666666667
1871,1,-0.5583113,1871
1871,2,-0.6715548,1871.0833333333333
1871,3,-0.1716989,1871.1666666666667
1871,4,-0.2219277,1871.25
1871,5,-0.3622017,1871.3333333333333
1871,6,-0.2864155,1871.4166666666667
1871,7,-0.08243316,1871.5
1871,8,-0.3223668,1871.5833333333333
1871,9,-0.3610723,1871.6666666666667
1871,10,-0.3732754,1871.75
1871,11,-0.5226968,1871.8333333333333
1871,12,-0.4890142,1871.9166666666667
1872,1,-0.5987887,1872
1872,2,-0.6198704,1872.0833333333333
1872,3,-0.523702,1872.1666666666667
1872,4,-0.3854148,1872.25
1872,5,-0.1415199,1872.3333333333333
1872,6,-0.2795005,1872.4166666666667
1872,7,-0.1463168,1872.5
1872,8,0.008637112,1872.5833333333333
1872,9,-0.1764824,1872.6666666666667
1872,10,-0.2035192,1872.75
1872,11,-0.3220285,1872.8333333333333
1872,12,-0.5479975,1872.9166666666667
1873,1,-0.2616504,1873
1873,2,-0.2829325,1873.0833333333333
1873,3,-0.4087238,1873.1666666666667
1873,4,-0.4805553,1873.25
1873,5,-0.3509207,1873.3333333333333
1873,6,-0.3205491,1873.4166666666667
1873,7,-0.1757011,1873.5
1873,8,-0.227834,1873.5833333333333
1873,9,-0.4052555,1873.6666666666667
1873,10,-0.3906487,1873.75
1873,11,-0.4633113,1873.8333333333333
1873,12,-0.3279057,1873.9166666666667
1874,1,-0.1985463,1874
1874,2,-0.4384212,1874.0833333333333
1874,3,-0.6729315,1874.1666666666667
1874,4,-0.4370358,1874.25
1874,5,-0.3339913,1874.3333333333333
1874,6,-0.5658472,1874.4166666666667
1874,7,-0.167067,1874.5
1874,8,-0.2960711,1874.5833333333333
1874,9,-0.1681939,1874.6666666666667
1874,10,-0.4711576,1874.75
1874,11,-0.4177449,1874.8333333333333
1874,12,-0.3120066,1874.9166666666667
1875,1,-0.5711182,1875
1875,2,-0.4792721,1875.0833333333333
1875,3,-0.5643027,1875.1666666666667
1875,4,-0.3580559,1875.25
1875,5,-0.2728362,1875.3333333333333
1875,6,-0.2799618,1875.4166666666667
1875,7,-0.1820601,1875.5
1875,8,-0.2464857,1875.5833333333333
1875,9,-0.2342788,1875.6666666666667
1875,10,-0.2332144,1875.75
1875,11,-0.5092055,1875.8333333333333
1875,12,-0.5767201,1875.9166666666667
1876,1,-0.5137041,1876
1876,2,-0.3373986,1876.0833333333333
1876,3,-0.3623242,1876.1666666666667
1876,4,-0.4242768,1876.25
1876,5,-0.5904251,1876.3333333333333
1876,6,-0.352279,1876.4166666666667
1876,7,-0.2137275,1876.5
1876,8,-0.3272474,1876.5833333333333
1876,9,-0.4178414,1876.6666666666667
1876,10,-0.2998356,1876.75
1876,11,-0.6068467,1876.8333333333333
1876,12,-0.6434126,1876.9166666666667
1877,1,-0.4110824,1877
1877,2,-0.2092615,1877.0833333333333
1877,3,-0.09135856,1877.1666666666667
1877,4,-0.3459171,1877.25
1877,5,-0.4112765,1877.3333333333333
1877,6,-0.1381999,1877.4166666666667
1877,7,-0.01625321,1877.5
1877,8,0.2107305,1877.5833333333333
1877,9,0.1075812,1877.6666666666667
1877,10,0.1133165,1877.75
1877,11,0.03397783,1877.8333333333333
1877,12,-0.05556291,1877.9166666666667
1878,1,-0.06979711,1878
1878,2,0.2294095,1878.0833333333333
1878,3,0.3613293,1878.1666666666667
1878,4,0.1885374,1878.25
1878,5,-0.1224014,1878.3333333333333
1878,6,0.01029112,1878.4166666666667
1878,7,-0.0772364,1878.5
1878,8,-0.04655335,1878.5833333333333
1878,9,0.02083502,1878.6666666666667
1878,10,-0.1650159,1878.75
1878,11,-0.1425581,1878.8333333333333
1878,12,-0.3226224,1878.9166666666667
1879,1,-0.2377847,1879
1879,2,-0.2660205,1879.0833333333333
1879,3,-0.2583884,1879.1666666666667
1879,4,-0.3824005,1879.25
1879,5,-0.3438711,1879.3333333333333
1879,6,-0.2832599,1879.4166666666667
1879,7,-0.2641225,1879.5
1879,8,-0.265343,1879.5833333333333
1879,9,-0.2355693,1879.6666666666667
1879,10,-0.1590587,1879.75
1879,11,-0.397338,1879.8333333333333
1879,12,-0.5504553,1879.9166666666667
1880,1,-0.3938634,1880
1880,2,-0.4498938,1880.0833333333333
1880,3,-0.1943867,1880.1666666666667
1880,4,-0.3380328,1880.25
1880,5,-0.3253502,1880.3333333333333
1880,6,-0.3805304,1880.4166666666667
1880,7,-0.3148068,1880.5
1880,8,-0.107183,1880.5833333333333
1880,9,-0.2970338,1880.6666666666667
1880,10,-0.3909492,1880.75
1880,11,-0.2806896,1880.8333333333333
1880,12,-0.3172651,1880.9166666666667
1881,1,-0.2146303,1881
1881,2,-0.224588,1881.0833333333333
1881,3,-0.2482061,1881.1666666666667
1881,4,-0.06252021,1881.25
1881,5,-0.1218984,1881.3333333333333
1881,6,-0.3990827,1881.4166666666667
1881,7,-0.1940449,1881.5
1881,8,-0.1381685,1881.5833333333333
1881,9,-0.3007603,1881.6666666666667
1881,10,-0.2305081,1881.75
1881,11,-0.3812137,1881.8333333333333
1881,12,-0.271325,1881.9166666666667
1882,1,-0.02538577,1882
1882,2,-0.1172618,1882.0833333333333
1882,3,-0.1770803,1882.1666666666667
1882,4,-0.3147416,1882.25
1882,5,-0.32573,1882.3333333333333
1882,6,-0.3922548,1882.4166666666667
1882,7,-0.3410268,1882.5
1882,8,-0.2451005,1882.5833333333333
1882,9,-0.1504459,1882.6666666666667
1882,10,-0.3990836,1882.75
1882,11,-0.4035099,1882.8333333333333
1882,12,-0.65474,1882.9166666666667
1883,1,-0.4727728,1883
1883,2,-0.4854322,1883.0833333333333
1883,3,-0.2663696,1883.1666666666667
1883,4,-0.4390349,1883.25
1883,5,-0.3400283,1883.3333333333333
1883,6,-0.1901544,1883.4166666666667
1883,7,-0.2185815,1883.5
1883,8,-0.2878833,1883.5833333333333
1883,9,-0.3062682,1883.6666666666667
1883,10,-0.3400996,1883.75
1883,11,-0.3962506,1883.8333333333333
1883,12,-0.4148175,1883.9166666666667
1884,1,-0.4435537,1884
1884,2,-0.3328566,1884.0833333333333
1884,3,-0.5054681,1884.1666666666667
1884,4,-0.5089616,1884.25
1884,5,-0.5656213,1884.3333333333333
1884,6,-0.5137893,1884.4166666666667
1884,7,-0.5658637,1884.5
1884,8,-0.429122,1884.5833333333333
1884,9,-0.5043303,1884.6666666666667
1884,10,-0.463346,1884.75
1884,11,-0.5852065,1884.8333333333333
1884,12,-0.4897219,1884.9166666666667
1885,1,-0.6561416,1885
1885,2,-0.5527572,1885.0833333333333
1885,3,-0.4210164,1885.1666666666667
1885,4,-0.6349704,1885.25
1885,5,-0.6063122,1885.3333333333333
1885,6,-0.6366488,1885.4166666666667
1885,7,-0.4204703,1885.5
1885,8,-0.4050678,1885.5833333333333
1885,9,-0.3567331,1885.6666666666667
1885,10,-0.3615077,1885.75
1885,11,-0.384256,1885.8333333333333
1885,12,-0.2176014,1885.9166666666667
1886,1,-0.479745,1886
1886,2,-0.47879,1886.0833333333333
