Year,Month,Anomaly,Year_num
1874,11,-0.423,1874.8333333333333
1874,12,-0.305,1874.9166666666667
1875,1,-0.468,1875
1875,2,-0.372,1875.0833333333333
1875,3,-0.456,1875.1666666666667
1875,4,-0.383,1875.25
1875,5,-0.289,1875.3333333333333
1875,6,-0.298,1875.4166666666667
1875,7,-0.241,1875.5
1875,8,-0.27,1875.5833333333333
1875,9,-0.285,1875.6666666666667
1875,10,-0.193,1875.75
1875,11,-0.571,1875.8333333333333
1875,12,-0.456,1875.9166666666667
1876,1,-0.381,1876
1876,2,-0.277,1876.0833333333333
1876,3,-0.296,1876.1666666666667
1876,4,-0.277,1876.25
1876,5,-0.534,1876.3333333333333
1876,6,-0.349,1876.4166666666667
1876,7,-0.189,1876.5
1876,8,-0.324,1876.5833333333333
1876,9,-0.388,1876.6666666666667
1876,10,-0.279,1876.75
1876,11,-0.489,1876.8333333333333
1876,12,-0.574,1876.9166666666667
1877,1,-0.192,1877
1877,2,-0.102,1877.0833333333333
1877,3,0.044,1877.1666666666667
1877,4,-0.133,1877.25
1877,5,-0.067,1877.3333333333333
1877,6,-0.078,1877.4166666666667
1877,7,0.117,1877.5
1877,8,0.213,1877.5833333333333
1877,9,0.141,1877.6666666666667
1877,10,0.169,1877.75
1877,11,0.207,1877.8333333333333
1877,12,-0.078,1877.9166666666667
1878,1,-0.008,1878
1878,2,0.405,1878.0833333333333
1878,3,0.566,1878.1666666666667
1878,4,0.292,1878.25
1878,5,-0.067,1878.3333333333333
1878,6,0.093,1878.4166666666667
1878,7,0.098,1878.5
1878,8,0.068,1878.5833333333333
1878,9,-0.052,1878.6666666666667
1878,10,-0.088,1878.75
1878,11,0.03,1878.8333333333333
1878,12,-0.122,1878.9166666666667
1879,1,-0.137,1879
1879,2,-0.247,1879.0833333333333
1879,3,-0.066,1879.1666666666667
1879,4,-0.299,1879.25
1879,5,-0.247,1879.3333333333333
1879,6,-0.206,1879.4166666666667
1879,7,-0.229,1879.5
1879,8,-0.252,1879.5833333333333
1879,9,-0.313,1879.6666666666667
1879,10,-0.095,1879.75
1879,11,-0.3,1879.8333333333333
1879,12,-0.505,1879.9166666666667
1880,1,-0.371,1880
1880,2,-0.529,1880.0833333333333
1880,3,-0.306,1880.1666666666667
1880,4,-0.353,1880.25
1880,5,-0.247,1880.3333333333333
1880,6,-0.316,1880.4166666666667
1880,7,-0.272,1880.5
1880,8,-0.23,1880.5833333333333
1880,9,-0.39,1880.6666666666667
1880,10,-0.339,1880.75
1880,11,-0.198,1880.8333333333333
1880,12,-0.213,1880.9166666666667
1881,1,-0.111,1881
1881,2,-0.207,1881.0833333333333
